customer_id,total_revenue,avg_monthly_revenue,months_active,churned,contract,engagement_score,segment,segment_name
5186-PEIZU,673.75,19.25,35,0,Month-to-month,Low,2,Price-Sensitive
5186-SAMNZ,69.5,69.5,1,1,Month-to-month,Medium,1,At-Risk Loyalists
5188-HGMLP,3996.0,74.0,54,0,Month-to-month,High,3,New & Unstable
5192-EBGOV,85.7,85.7,1,1,Month-to-month,High,1,At-Risk Loyalists
5193-QLVZB,6599.25,104.75,63,0,Two year,High,3,New & Unstable
5195-KPUNQ,5127.75,96.75,53,0,One year,High,3,New & Unstable
5196-SGOAK,75.7,75.7,1,1,Month-to-month,High,1,At-Risk Loyalists
5196-WPYOW,4023.35,60.05,67,0,One year,Medium,3,New & Unstable
5197-LQXXH,5914.3,83.3,71,0,Two year,High,3,New & Unstable
5197-PYEPU,3966.9,94.45,42,0,One year,High,3,New & Unstable
5197-YPYBZ,303.0,25.25,12,0,Two year,Low,0,Champions
5198-EFNBM,5167.05,90.65,57,0,One year,High,3,New & Unstable
5198-HQAEN,3139.5,89.7,35,0,One year,High,1,At-Risk Loyalists
5199-FPUSP,1123.6499999999999,34.05,33,0,One year,Low,2,Price-Sensitive
5201-CBWYG,1537.6000000000001,24.8,62,0,One year,Low,2,Price-Sensitive
5201-FRKKS,1857.5,74.3,25,0,Month-to-month,High,1,At-Risk Loyalists
5201-USSQZ,2233.4,85.9,26,0,Month-to-month,High,1,At-Risk Loyalists
5202-IVJNU,1173.9,30.1,39,1,Month-to-month,Low,2,Price-Sensitive
5203-XEHAX,2187.8999999999996,64.35,34,0,One year,Medium,1,At-Risk Loyalists
5204-HMGYF,4272.8,87.2,49,0,One year,High,3,New & Unstable
5204-QZXPU,753.35,39.65,19,1,Month-to-month,Low,0,Champions
5206-HPJKM,943.5,55.5,17,0,Month-to-month,Medium,1,At-Risk Loyalists
5206-XZZQI,4271.799999999999,80.59999999999998,53,0,Month-to-month,High,3,New & Unstable
5207-PLSTK,48.75,48.75,1,0,Month-to-month,Medium,0,Champions
5208-FVQKB,4756.5,67.95,70,0,Two year,Medium,3,New & Unstable
5208-HFSBT,110.1,55.05,2,1,Month-to-month,Medium,0,Champions
5213-TWWJU,2548.0,91.0,28,0,Month-to-month,High,1,At-Risk Loyalists
5214-CHIWJ,548.1,20.3,27,0,One year,Low,0,Champions
5214-NLTIT,6537.599999999999,90.8,72,0,Two year,High,3,New & Unstable
5215-LNLDJ,172.9,24.7,7,0,Month-to-month,Low,0,Champions
5216-WASFJ,2630.35,84.85,31,0,Month-to-month,High,1,At-Risk Loyalists
5219-YIPTK,3445.2000000000003,104.4,33,1,Month-to-month,High,1,At-Risk Loyalists
5220-AGAAX,1632.0,24.0,68,0,Two year,Low,2,Price-Sensitive
5222-IMUKT,2913.6,91.05,32,0,Month-to-month,High,1,At-Risk Loyalists
5222-JCXZT,76.0,19.0,4,0,Month-to-month,Low,0,Champions
5223-UZAVK,6419.2,100.3,64,0,One year,High,3,New & Unstable
5226-NOZFC,2229.5,85.75,26,0,Month-to-month,High,1,At-Risk Loyalists
5227-JSCFE,3290.85,46.35,71,0,Two year,Medium,2,Price-Sensitive
5228-EXCET,1051.05,80.85,13,1,Month-to-month,High,1,At-Risk Loyalists
5229-DTFYB,4050.7999999999997,98.8,41,0,Two year,High,3,New & Unstable
5229-PRWKT,692.4,86.55,8,1,Month-to-month,High,1,At-Risk Loyalists
5231-FIQPA,813.85,19.85,41,0,Two year,Low,2,Price-Sensitive
5232-NXPAY,3499.15,74.45,47,0,Two year,High,3,New & Unstable
5233-AOZUF,2173.55,74.95,29,0,Month-to-month,High,1,At-Risk Loyalists
5233-GEEAX,235.2,29.4,8,1,Month-to-month,Low,0,Champions
5236-PERKL,6438.150000000001,112.95,57,1,Two year,High,3,New & Unstable
5236-XMZJY,2505.2999999999997,59.64999999999999,42,0,Month-to-month,Medium,2,Price-Sensitive
5240-CAOYT,4990.349999999999,87.55,57,0,Month-to-month,High,3,New & Unstable
5240-IJOQT,74.7,74.7,1,1,Month-to-month,High,1,At-Risk Loyalists
5242-UOWHD,915.7500000000001,20.35,45,0,Two year,Low,2,Price-Sensitive
5243-SAOTC,4311.9,79.85,54,0,Month-to-month,High,3,New & Unstable
5244-IRFIH,3118.5,94.5,33,1,Month-to-month,High,1,At-Risk Loyalists
5245-VDBUR,1843.4,35.45,52,0,One year,Low,2,Price-Sensitive
5248-KWLAR,6414.849999999999,90.35,71,0,Two year,High,3,New & Unstable
5248-RPYWW,6490.8,90.15,72,0,Two year,High,3,New & Unstable
5248-YGIJN,6498.0,90.25,72,0,Two year,High,3,New & Unstable
5249-QYHEX,992.0,24.8,40,0,Two year,Low,2,Price-Sensitive
5256-SKJGO,3494.4,54.6,64,0,Two year,Medium,2,Price-Sensitive
5260-UMPWX,526.5,20.25,26,0,Month-to-month,Low,0,Champions
5261-QSHQM,97.8,24.45,4,1,Month-to-month,Low,0,Champions
5266-PFRQK,1084.2,20.85,52,0,One year,Low,2,Price-Sensitive
5268-DSMNQ,6072.900000000001,97.95,62,0,One year,High,3,New & Unstable
5269-NRGDP,3072.3,73.15,42,0,One year,High,1,At-Risk Loyalists
5271-DBYSJ,870.6500000000001,79.15,11,0,Month-to-month,High,1,At-Risk Loyalists
5271-YNWVR,7694.200000000001,113.15,68,1,Two year,High,3,New & Unstable
5274-XHAKY,3866.2999999999997,94.3,41,0,Month-to-month,High,3,New & Unstable
5275-PMFUT,4665.599999999999,64.8,72,0,Two year,Medium,3,New & Unstable
5275-SQEIZ,80.85,80.85,1,1,Month-to-month,High,1,At-Risk Loyalists
5276-KQWHG,139.2,69.6,2,1,Month-to-month,Medium,1,At-Risk Loyalists
5277-ZLOOR,171.1,85.55,2,1,Month-to-month,High,1,At-Risk Loyalists
5278-PNYOX,4931.85,100.65,49,0,Two year,High,3,New & Unstable
5281-BUZGT,3270.6,90.85,36,1,Month-to-month,High,1,At-Risk Loyalists
5285-MVEHD,5913.599999999999,105.6,56,0,One year,High,3,New & Unstable
5286-YHCVC,7545.599999999999,104.8,72,0,Two year,High,3,New & Unstable
5287-QWLKY,7462.099999999999,105.1,71,1,Month-to-month,High,3,New & Unstable
5288-AHOUP,863.5,78.5,11,0,Month-to-month,High,1,At-Risk Loyalists
5293-WXJAK,1144.55,104.05,11,1,Month-to-month,High,1,At-Risk Loyalists
5294-CDGWY,3024.2999999999997,59.3,51,1,One year,Medium,2,Price-Sensitive
5294-DMSFH,2546.2,87.8,29,0,Month-to-month,High,1,At-Risk Loyalists
5294-IMHHT,5180.75,97.75,53,0,One year,High,3,New & Unstable
5295-PCJOO,197.6,49.4,4,1,Month-to-month,Medium,0,Champions
5296-BFCYD,924.6,20.1,46,0,Two year,Low,2,Price-Sensitive
5296-PSYVW,1767.6000000000001,24.55,72,0,Two year,Low,2,Price-Sensitive
5297-MDOIR,5112.450000000001,81.15,63,0,One year,High,3,New & Unstable
5298-GSTLM,6084.0,101.4,60,0,One year,High,3,New & Unstable
5299-RULOA,1002.5,100.25,10,1,Month-to-month,High,1,At-Risk Loyalists
5299-SJCZT,304.65,101.55,3,1,Month-to-month,High,1,At-Risk Loyalists
5301-GAUUY,2571.2,80.35,32,1,Month-to-month,High,1,At-Risk Loyalists
5302-BDJNT,3342.5,95.5,35,0,Month-to-month,High,1,At-Risk Loyalists
5304-EFJLP,8038.8,111.65,72,0,Two year,High,3,New & Unstable
5306-BVTKJ,2678.3999999999996,55.79999999999999,48,0,One year,Medium,2,Price-Sensitive
5307-DZCVC,2750.4,85.95,32,1,Month-to-month,High,1,At-Risk Loyalists
5307-UVGNB,2581.1000000000004,48.70000000000001,53,0,Month-to-month,Medium,2,Price-Sensitive
5309-TAIKL,439.59999999999997,62.8,7,0,Month-to-month,Medium,1,At-Risk Loyalists
5310-NOOVA,917.6999999999999,19.95,46,0,Two year,Low,2,Price-Sensitive
5311-IHLEI,611.4000000000001,50.95000000000001,12,0,Month-to-month,Medium,0,Champions
5312-IRCFR,5942.4,92.85,64,0,One year,High,3,New & Unstable
5312-TSZVC,294.75,19.65,15,0,One year,Low,0,Champions
5312-UXESG,4020.0499999999997,98.05,41,0,Month-to-month,High,3,New & Unstable
5313-FPXWG,1254.6000000000001,24.6,51,0,One year,Low,2,Price-Sensitive
5315-CKEQK,1428.0,51.0,28,0,One year,Medium,0,Champions
5317-FLPJF,4049.1,61.35,66,0,Two year,Medium,3,New & Unstable
5318-IXUZF,174.3,87.15,2,1,Month-to-month,High,1,At-Risk Loyalists
5318-YKDPV,3403.4500000000003,79.15,43,0,Two year,High,3,New & Unstable
5320-BRKGK,4396.4,75.8,58,0,Two year,High,3,New & Unstable
5321-NTRKC,5270.099999999999,79.85,66,0,Two year,High,3,New & Unstable
5322-TEUJK,8136.599999999999,114.6,71,0,Two year,High,3,New & Unstable
5322-ZSMZY,798.25,25.75,31,0,Two year,Low,0,Champions
5324-KTGCG,1480.3500000000001,20.85,71,0,One year,Low,2,Price-Sensitive
5325-UWTWJ,2807.0499999999997,90.55,31,0,Month-to-month,High,1,At-Risk Loyalists
5327-CNLUQ,4651.200000000001,96.90000000000002,48,0,Two year,High,3,New & Unstable
5327-XOKKY,5288.400000000001,73.45,72,0,Two year,High,3,New & Unstable
5329-KRDTM,5569.2,77.35,72,0,Two year,High,3,New & Unstable
5331-RGMTT,5348.7,99.05,54,0,Month-to-month,High,3,New & Unstable
5334-AFQJB,1807.2,25.1,72,0,Two year,Low,2,Price-Sensitive
5334-JLAXU,5646.0,94.1,60,0,Month-to-month,High,3,New & Unstable
5336-UFNZP,6984.25,107.45,65,0,One year,High,3,New & Unstable
5337-IIWKZ,1524.9,44.85,34,0,Month-to-month,Medium,2,Price-Sensitive
5338-YHWYT,2273.65,61.45,37,0,Two year,Medium,2,Price-Sensitive
5339-PXDVH,362.6,90.65,4,0,Month-to-month,High,1,At-Risk Loyalists
5339-TJFEK,6541.0,105.5,62,0,Month-to-month,High,3,New & Unstable
5343-SGUBI,4170.400000000001,80.20000000000002,52,0,One year,High,3,New & Unstable
5345-BMKWB,162.0,20.25,8,0,Month-to-month,Low,0,Champions
5346-BZCHP,1338.6,19.4,69,0,Two year,Low,2,Price-Sensitive
5348-CAGXB,1074.6,89.55,12,0,Month-to-month,High,1,At-Risk Loyalists
5349-AZPEW,125.25,25.05,5,0,Month-to-month,Low,0,Champions
5349-IECLD,189.9,94.95,2,1,Month-to-month,High,1,At-Risk Loyalists
5351-QESIO,24.2,24.2,1,0,Month-to-month,Low,0,Champions
5353-WILCI,1569.3999999999999,56.05,28,0,Month-to-month,Medium,1,At-Risk Loyalists
5356-CSVSQ,193.79999999999998,64.6,3,0,Month-to-month,Medium,1,At-Risk Loyalists
5356-KZCKT,1418.1,24.45,58,0,Two year,Low,2,Price-Sensitive
5356-RHIPP,20.2,20.2,1,1,Month-to-month,Low,0,Champions
5357-TZHPP,759.6,84.4,9,1,Month-to-month,High,1,At-Risk Loyalists
5360-LJCNJ,7465.650000000001,105.15,71,0,Two year,High,3,New & Unstable
5360-XGYAZ,4726.8,65.65,72,0,Two year,Medium,3,New & Unstable
5364-EVNIB,1037.3999999999999,79.79999999999998,13,1,Month-to-month,High,1,At-Risk Loyalists
5364-XYIRR,4827.150000000001,94.65,51,1,Month-to-month,High,3,New & Unstable
5365-LLFYV,91.7,45.85,2,0,Month-to-month,Medium,0,Champions
5366-IJEQJ,1774.0,88.7,20,1,Month-to-month,High,1,At-Risk Loyalists
5366-OBVMR,905.4,50.3,18,0,Month-to-month,Medium,0,Champions
5370-IIVVL,3866.5,104.5,37,0,One year,High,3,New & Unstable
5371-VYLSX,4170.0,83.4,50,0,Month-to-month,High,3,New & Unstable
5372-FBKBN,435.75,20.75,21,0,Month-to-month,Low,0,Champions
5373-SFODM,3069.0,85.25,36,1,Month-to-month,High,1,At-Risk Loyalists
5375-XLDOF,7890.15,114.35,69,0,Two year,High,3,New & Unstable
5376-DEQCP,70.6,70.6,1,1,Month-to-month,High,1,At-Risk Loyalists
5376-PCKNB,7520.400000000001,104.45,72,0,One year,High,3,New & Unstable
5377-NDTOU,6464.55,91.05,71,0,Two year,High,3,New & Unstable
5378-IKEEG,35.75,35.75,1,1,Month-to-month,Low,0,Champions
5380-AFSSK,469.5,93.9,5,1,Month-to-month,High,1,At-Risk Loyalists
5380-WJKOV,3615.8999999999996,106.35,34,1,Month-to-month,High,3,New & Unstable
5380-XPJNZ,761.9,20.05,38,0,One year,Low,2,Price-Sensitive
5382-SOYZL,2092.2,95.1,22,0,Month-to-month,High,1,At-Risk Loyalists
5382-TEMLV,2290.5,50.9,45,0,Month-to-month,Medium,2,Price-Sensitive
5383-MMTWC,672.0,84.0,8,1,Month-to-month,High,1,At-Risk Loyalists
5384-ZTTWP,297.0,19.8,15,0,Month-to-month,Low,0,Champions
5385-SUIRI,5418.400000000001,104.20000000000002,52,1,Month-to-month,High,3,New & Unstable
5386-THSLQ,3006.2999999999997,45.55,66,0,One year,Medium,2,Price-Sensitive
5387-ASZNZ,4214.1,63.85000000000001,66,0,One year,Medium,3,New & Unstable
5389-FFVKB,2569.6,80.3,32,1,Month-to-month,High,1,At-Risk Loyalists
5392-AKEMH,540.5999999999999,45.04999999999999,12,0,Month-to-month,Medium,0,Champions
5393-HJZSM,2441.6,76.3,32,0,Month-to-month,High,1,At-Risk Loyalists
5393-RXQSZ,79.6,79.6,1,1,Month-to-month,High,1,At-Risk Loyalists
5394-MEITZ,4836.0,80.6,60,0,Two year,High,3,New & Unstable
5394-SVGJV,3655.6,98.8,37,1,Month-to-month,High,3,New & Unstable
5396-IZEPB,177.29999999999998,19.7,9,0,Month-to-month,Low,0,Champions
5397-NSKQG,3410.2999999999997,50.9,67,0,Two year,Medium,2,Price-Sensitive
5397-TUPSH,4611.75,70.95,65,0,One year,High,3,New & Unstable
5399-ZIMKF,373.25,74.65,5,0,Month-to-month,High,1,At-Risk Loyalists
5402-HTOTQ,884.8,55.3,16,0,Month-to-month,Medium,0,Champions
5404-GGUKR,256.75,51.35,5,0,Month-to-month,Medium,0,Champions
5405-ZMYXQ,596.8,74.6,8,0,Month-to-month,High,1,At-Risk Loyalists
5406-KGRMX,1743.05,24.55,71,0,Two year,Low,2,Price-Sensitive
5414-OFQCB,5155.650000000001,90.45,57,0,Two year,High,3,New & Unstable
5419-CONWX,399.2,99.8,4,1,Month-to-month,High,1,At-Risk Loyalists
5419-JKZNQ,2337.0,77.9,30,0,Month-to-month,High,1,At-Risk Loyalists
5419-JPRRN,101.45,101.45,1,1,Month-to-month,High,1,At-Risk Loyalists
5419-KLXBN,2228.75,89.15,25,1,Month-to-month,High,1,At-Risk Loyalists
5423-BHIXO,1734.4,54.2,32,0,Month-to-month,Medium,2,Price-Sensitive
5424-RLQLC,596.5,59.65,10,0,Month-to-month,Medium,1,At-Risk Loyalists
5429-LWCMV,1069.8000000000002,89.15000000000002,12,0,Month-to-month,High,1,At-Risk Loyalists
5433-KYGHE,1204.0,86.0,14,0,Month-to-month,High,1,At-Risk Loyalists
5438-QMDDL,1136.2,59.800000000000004,19,0,Month-to-month,Medium,1,At-Risk Loyalists
5439-WIKXB,3876.5499999999997,94.55,41,0,Month-to-month,High,3,New & Unstable
5440-FLBQG,7479.6,108.4,69,1,Two year,High,3,New & Unstable
5440-VHLUL,7258.8,105.2,69,0,One year,High,3,New & Unstable
5442-BHQNG,140.7,70.35,2,0,Month-to-month,High,1,At-Risk Loyalists
5442-BXVND,800.25,24.25,33,0,Month-to-month,Low,0,Champions
5442-PPTJY,236.39999999999998,19.7,12,0,Two year,Low,0,Champions
5442-UTCVD,275.54999999999995,91.84999999999998,3,1,Month-to-month,High,1,At-Risk Loyalists
5442-XSDCW,874.5,79.5,11,1,Month-to-month,High,1,At-Risk Loyalists
5443-SCMKX,5469.4,94.3,58,0,One year,High,3,New & Unstable
5445-GLVOT,1095.6,49.8,22,0,Month-to-month,Medium,0,Champions
5445-PZWGX,6324.0,102.0,62,1,One year,High,3,New & Unstable
5445-UTODQ,567.6999999999999,81.1,7,1,Month-to-month,High,1,At-Risk Loyalists
5446-DKWYW,3977.2000000000003,65.2,61,0,One year,Medium,3,New & Unstable
5447-VYTKW,1443.15,53.45,27,0,Month-to-month,Medium,1,At-Risk Loyalists
5447-WZAFP,5315.9,100.3,53,0,One year,High,3,New & Unstable
5448-VWNAM,1442.1000000000001,75.9,19,0,Month-to-month,High,1,At-Risk Loyalists
5449-FIBXJ,1962.7,103.3,19,1,Month-to-month,High,1,At-Risk Loyalists
5451-MHQOF,1369.2,24.45,56,0,One year,Low,2,Price-Sensitive
5451-YHYPW,8334.0,115.75,72,0,Two year,High,3,New & Unstable
5453-AXEPF,1368.5,80.5,17,0,Month-to-month,High,1,At-Risk Loyalists
5453-YBTWV,7077.0,101.1,70,0,Two year,High,3,New & Unstable
5456-ITGIC,4640.400000000001,64.45,72,0,Two year,Medium,3,New & Unstable
5457-COLHT,5564.85,80.65,69,0,Two year,High,3,New & Unstable
5458-CQJTA,4862.0,74.8,65,1,Two year,High,3,New & Unstable
5461-QKNTN,4054.9,94.3,43,0,Month-to-month,High,3,New & Unstable
5465-BUBFA,791.3000000000001,19.3,41,0,Two year,Low,2,Price-Sensitive
5468-BPMMO,901.6,19.6,46,0,Month-to-month,Low,2,Price-Sensitive
5469-CTCWN,6466.0,106.0,61,1,One year,High,3,New & Unstable
5469-NUJUR,379.05,19.95,19,0,Two year,Low,0,Champions
5472-CVMDX,2645.2,38.9,68,0,Two year,Low,2,Price-Sensitive
5473-KHBPS,4976.400000000001,95.70000000000002,52,0,One year,High,3,New & Unstable
5474-LAMUQ,482.40000000000003,20.1,24,0,One year,Low,0,Champions
5478-JJVZK,2009.7,60.9,33,0,Month-to-month,Medium,1,At-Risk Loyalists
5480-HPRRX,75.9,25.3,3,1,Month-to-month,Low,0,Champions
5480-TBGPH,2383.2,99.3,24,1,Month-to-month,High,1,At-Risk Loyalists
5480-XTFFL,651.0,21.0,31,0,Two year,Low,0,Champions
5481-NTDOH,7172.349999999999,107.05,67,0,One year,High,3,New & Unstable
5482-NUPNA,241.6,60.4,4,1,Month-to-month,Medium,1,At-Risk Loyalists
5482-PLVPE,48.7,24.35,2,1,Month-to-month,Low,0,Champions
5482-VXSXJ,2050.4,93.2,22,0,Month-to-month,High,1,At-Risk Loyalists
5485-ITNPC,5669.400000000001,85.9,66,0,Two year,High,3,New & Unstable
5485-WUYWF,132.8,66.4,2,1,Month-to-month,Medium,1,At-Risk Loyalists
5493-SDRDQ,110.2,55.1,2,1,Month-to-month,Medium,0,Champions
5494-HECPR,80.25,80.25,1,1,Month-to-month,High,1,At-Risk Loyalists
5494-WOZRZ,5822.0,82.0,71,0,Two year,High,3,New & Unstable
5495-GPSRW,394.0,19.7,20,0,Two year,Low,0,Champions
5498-IBWPI,3260.4,49.4,66,0,One year,Medium,2,Price-Sensitive
5498-TXHLF,2973.3,87.45,34,1,Month-to-month,High,1,At-Risk Loyalists
5499-ECUTN,3104.35,66.05,47,0,One year,Medium,2,Price-Sensitive
5501-TVMGM,55.25,55.25,1,0,Month-to-month,Medium,0,Champions
5502-RLUYV,7172.55,103.95,69,1,Month-to-month,High,3,New & Unstable
5504-WSIUR,6317.5,90.25,70,0,One year,High,3,New & Unstable
5505-OVWQW,342.54999999999995,20.15,17,0,One year,Low,0,Champions
5510-BOIUJ,19.25,19.25,1,1,Month-to-month,Low,0,Champions
5512-IDZEI,1145.3999999999999,24.9,46,0,One year,Low,2,Price-Sensitive
5514-YQENT,4557.150000000001,111.15000000000002,41,0,Two year,High,3,New & Unstable
5515-AKOAJ,5405.4,100.1,54,1,Month-to-month,High,3,New & Unstable
5515-IDEJJ,19.9,19.9,1,1,Month-to-month,Low,0,Champions
5515-RUGKN,438.0,54.75,8,0,Month-to-month,Medium,0,Champions
5519-NPHVG,1130.4,94.2,12,1,Month-to-month,High,1,At-Risk Loyalists
5519-TEEUH,664.9499999999999,20.15,33,0,One year,Low,0,Champions
5519-YLDGW,2181.9,103.9,21,1,Month-to-month,High,1,At-Risk Loyalists
5520-FVEWJ,1014.0,84.5,12,1,Month-to-month,High,1,At-Risk Loyalists
5522-JBWMO,44.0,44.0,1,0,Month-to-month,Medium,0,Champions
5522-NYKPB,2147.5,85.9,25,0,Month-to-month,High,1,At-Risk Loyalists
5524-KHNJP,2466.75,74.75,33,0,One year,High,1,At-Risk Loyalists
5527-ACHSO,775.5,70.5,11,0,Month-to-month,High,1,At-Risk Loyalists
5529-GIBVH,947.05,20.15,47,0,Two year,Low,2,Price-Sensitive
5533-NHFRF,310.8,44.4,7,0,Month-to-month,Medium,0,Champions
5533-RJFTJ,1479.8,30.2,49,0,Month-to-month,Low,2,Price-Sensitive
5536-RTPWK,4853.45,99.05,49,1,Month-to-month,High,3,New & Unstable
5536-SLHPM,4276.25,77.75,55,1,Month-to-month,High,3,New & Unstable
5537-UXXVS,385.0,19.25,20,0,Month-to-month,Low,0,Champions
5539-HIVAK,719.6,25.7,28,0,Month-to-month,Low,0,Champions
5539-TMZLF,69.75,69.75,1,1,Month-to-month,Medium,1,At-Risk Loyalists
5542-DHSXL,218.8,54.7,4,0,Month-to-month,Medium,0,Champions
5542-NKVRU,871.5,20.75,42,0,Two year,Low,2,Price-Sensitive
5542-TBBWB,69.9,69.9,1,0,Month-to-month,Medium,1,At-Risk Loyalists
5543-QDCRY,225.6,56.4,4,0,Month-to-month,Medium,0,Champions
5546-BYZSM,838.4499999999999,20.45,41,0,Month-to-month,Low,2,Price-Sensitive
5546-QUERU,259.34999999999997,19.949999999999996,13,0,One year,Low,0,Champions
5549-ZGHFB,1247.5,24.95,50,0,Two year,Low,2,Price-Sensitive
5550-VFRLC,69.85,69.85,1,1,Month-to-month,Medium,1,At-Risk Loyalists
5552-ZNFSJ,45.3,45.3,1,1,Month-to-month,Medium,0,Champions
5553-AOINX,6923.400000000001,104.9,66,0,One year,High,3,New & Unstable
5555-RNPGT,248.0,24.8,10,0,Month-to-month,Low,0,Champions
5561-NWEVX,158.4,79.2,2,1,Month-to-month,High,1,At-Risk Loyalists
5562-BETPV,19.65,19.65,1,0,One year,Low,0,Champions
5562-YJQGT,40.7,20.35,2,0,Month-to-month,Low,0,Champions
5564-NEMQO,75.3,75.3,1,1,Month-to-month,High,1,At-Risk Loyalists
5565-FILXA,1538.4,96.15,16,1,Month-to-month,High,1,At-Risk Loyalists
5566-SOEZD,2177.55,80.65,27,0,One year,High,1,At-Risk Loyalists
5567-GZKQY,1177.4,20.3,58,0,Two year,Low,2,Price-Sensitive
5567-WSELE,283.79999999999995,94.59999999999998,3,1,Month-to-month,High,1,At-Risk Loyalists
5568-DMXZS,523.6,65.45,8,0,Month-to-month,Medium,1,At-Risk Loyalists
5569-IDSEY,7504.7,105.7,71,0,One year,High,3,New & Unstable
5569-KGJHX,768.15,85.35,9,1,Month-to-month,High,1,At-Risk Loyalists
5569-OUICF,2836.4,101.3,28,1,Month-to-month,High,1,At-Risk Loyalists
5570-PTWEH,225.45000000000002,75.15,3,1,Month-to-month,High,1,At-Risk Loyalists
5572-ZDXHY,1854.6,84.3,22,1,Month-to-month,High,1,At-Risk Loyalists
5574-NXZIU,6879.6,109.2,63,0,Two year,High,3,New & Unstable
5575-GNVDE,1936.3000000000002,56.95,34,0,One year,Medium,2,Price-Sensitive
5575-TPIZQ,4100.900000000001,89.15,46,0,Month-to-month,High,3,New & Unstable
5577-OTWWW,296.25,19.75,15,1,Month-to-month,Low,0,Champions
5578-NKCXI,5756.5,99.25,58,0,One year,High,3,New & Unstable
5583-EJXRD,2378.2,54.05,44,0,Two year,Medium,2,Price-Sensitive
5583-SXDAG,70.0,70.0,1,1,Month-to-month,Medium,1,At-Risk Loyalists
5590-BYNII,2216.5,100.75,22,1,Month-to-month,High,1,At-Risk Loyalists
5590-YRFJT,489.0,24.45,20,1,Month-to-month,Low,0,Champions
5590-ZSKRV,437.2,54.65,8,0,Month-to-month,Medium,0,Champions
5593-SUAOO,1995.6000000000001,83.15,24,0,One year,High,1,At-Risk Loyalists
5597-GLBUC,85.45,85.45,1,1,Month-to-month,High,1,At-Risk Loyalists
5598-IKHQQ,1832.3999999999999,25.45,72,0,Two year,Low,2,Price-Sensitive
5599-HVLTW,1124.8999999999999,80.35,14,0,Month-to-month,High,1,At-Risk Loyalists
5600-KTXFM,139.9,69.95,2,0,Month-to-month,Medium,1,At-Risk Loyalists
5600-PDUJF,297.0,49.5,6,0,Month-to-month,Medium,0,Champions
5602-BVFMK,231.60000000000002,19.3,12,0,One year,Low,0,Champions
5605-IYGFG,488.94999999999993,69.85,7,0,Month-to-month,Medium,1,At-Risk Loyalists
5605-XNWEN,1800.0,25.0,72,0,Two year,Low,2,Price-Sensitive
5606-AMZBO,781.5,78.15,10,0,Month-to-month,High,1,At-Risk Loyalists
5609-CEBID,1882.0,94.1,20,1,Month-to-month,High,1,At-Risk Loyalists
5609-IMCGG,1265.25,84.35,15,0,Month-to-month,High,1,At-Risk Loyalists
5614-DNZCE,3764.2000000000003,64.9,58,0,Two year,Medium,3,New & Unstable
5616-PRTNT,388.0,19.4,20,1,Month-to-month,Low,0,Champions
5619-PTMIK,2442.6,53.1,46,0,Month-to-month,Medium,2,Price-Sensitive
5619-XZZKR,79.8,19.95,4,0,One year,Low,0,Champions
5622-UEJFI,889.0,25.4,35,0,Two year,Low,2,Price-Sensitive
5624-BQSSA,20.95,20.95,1,1,Month-to-month,Low,0,Champions
5624-RYAMH,175.5,19.5,9,0,Month-to-month,Low,0,Champions
5626-MGTUK,1782.0,89.1,20,0,Month-to-month,High,1,At-Risk Loyalists
5627-TVBPP,703.5,20.1,35,0,One year,Low,2,Price-Sensitive
5628-FCGYG,1766.1,84.1,21,0,Month-to-month,High,1,At-Risk Loyalists
5628-RKIFK,4975.95,101.55,49,0,Month-to-month,High,3,New & Unstable
5630-AHZIL,193.5,64.5,3,0,Month-to-month,Medium,1,At-Risk Loyalists
5630-IXDXV,4998.45,106.35,47,0,Month-to-month,High,3,New & Unstable
5639-NTUPK,677.3000000000001,52.10000000000001,13,0,Month-to-month,Medium,0,Champions
5640-CAXOA,1210.5,40.35,30,0,One year,Medium,0,Champions
5641-DMBFJ,4889.4,84.3,58,0,Two year,High,3,New & Unstable
5642-MHDQT,1052.0500000000002,19.850000000000005,53,0,One year,Low,2,Price-Sensitive
5644-PDMZC,179.0,89.5,2,1,Month-to-month,High,1,At-Risk Loyalists
5647-FXOTP,6354.0,105.9,60,0,Month-to-month,High,3,New & Unstable
5647-URDKA,157.6,19.7,8,0,Two year,Low,0,Champions
5649-ANRML,190.2,95.1,2,1,Month-to-month,High,1,At-Risk Loyalists
5649-RXQTV,5049.0,99.0,51,0,Month-to-month,High,3,New & Unstable
5649-TJHOV,985.5,36.5,27,1,Month-to-month,Low,0,Champions
